Date	Precipitation	TempMin	TempMean	TempMax	Radiation	Windspeed	RefET	Gridcell	RelHumCalc
2000-01-01	2.2	2.3	3.7	5.9	2081	2.1	0.51	C_178:R_613	0.85
2000-01-02	0.0	-1.4	0.4	3.9	3127	2.3	0.53	C_178:R_613	0.79
2000-01-03	0.0	-0.9	3.7	4.7	2110	3.2	0.74	C_178:R_613	0.79
2000-01-04	0.0	2.9	7.5	9.2	2127	3.3	0.97	C_178:R_613	0.77
2000-01-05	0.0	1.9	5.9	9.8	5436	3.1	0.88	C_178:R_613	0.73
2000-01-06	0.4	0.3	3.9	5.7	2162	2.7	0.70	C_178:R_613	0.79
2000-01-07	0.0	3.3	6.8	8.9	2636	2.3	0.72	C_178:R_613	0.79
2000-01-08	3.2	4.5	6.2	7.2	2203	2.8	0.54	C_178:R_613	0.88
2000-01-09	10.5	4.7	5.6	6.5	2225	1.7	0.38	C_178:R_613	0.91
2000-01-10	1.4	2.3	3.0	5.5	2248	1.7	0.45	C_178:R_613	0.86
2000-01-11	0.0	1.3	3.4	3.9	2272	2.2	0.43	C_178:R_613	0.88
2000-01-12	0.0	-0.4	1.0	3.9	2298	2.7	0.59	C_178:R_613	0.82
2000-01-13	0.0	-0.9	1.2	4.1	3325	2.5	0.58	C_178:R_613	0.80
2000-01-14	0.0	-0.5	0.7	3.1	2352	1.5	0.42	C_178:R_613	0.85
2000-01-15	0.0	-2.9	0.7	2.2	2381	1.6	0.48	C_178:R_613	0.80
2000-01-16	0.0	-1.4	1.8	3.1	4839	2.5	0.49	C_178:R_613	0.82
2000-01-17	0.0	2.0	6.4	7.1	2442	5.4	1.01	C_178:R_613	0.80
2000-01-18	1.6	2.7	4.9	8.4	2859	5.3	1.12	C_178:R_613	0.79
2000-01-19	0.0	0.5	3.0	5.1	4114	2.8	0.62	C_178:R_613	0.82
2000-01-20	0.0	0.6	3.4	5.9	2543	4.0	0.88	C_178:R_613	0.80
2000-01-21	0.6	2.7	4.3	6.0	2579	4.2	0.71	C_178:R_613	0.86
2000-01-22	0.8	2.5	3.4	4.9	2616	2.6	0.50	C_178:R_613	0.89
2000-01-23	4.3	-1.8	0.2	3.4	2654	2.1	0.60	C_178:R_613	0.80
2000-01-24	0.0	-8.0	-5.2	-1.0	7105	1.4	0.38	C_178:R_613	0.73
2000-01-25	0.0	-9.4	-5.9	0.0	7130	1.9	0.56	C_178:R_613	0.67
2000-01-26	0.0	-10.9	-5.4	0.4	7216	2.8	0.77	C_178:R_613	0.62
2000-01-27	0.0	-8.1	-2.9	2.3	7303	3.3	0.89	C_178:R_613	0.65
2000-01-28	0.0	-5.1	1.8	5.4	6064	4.2	1.20	C_178:R_613	0.65
2000-01-29	4.3	3.0	7.4	8.5	2906	6.5	1.24	C_178:R_613	0.79
2000-01-30	2.2	6.3	8.8	10.9	2952	5.8	1.20	C_178:R_613	0.82
2000-01-31	0.0	7.9	9.7	12.3	3497	5.9	1.25	C_178:R_613	0.83
2000-02-01	0.0	3.9	6.7	11.9	4432	3.6	1.36	C_178:R_613	0.73
2000-02-02	2.5	3.4	6.2	10.4	3159	3.8	1.25	C_178:R_613	0.76
2000-02-03	0.0	1.4	5.2	10.4	3918	3.8	1.41	C_178:R_613	0.70
2000-02-04	1.9	3.4	5.9	9.2	3392	3.8	1.09	C_178:R_613	0.79
2000-02-05	0.0	3.9	7.2	12.8	6535	3.4	1.46	C_178:R_613	0.71
2000-02-06	0.0	1.4	8.4	12.1	6159	2.7	1.38	C_178:R_613	0.66
2000-02-07	0.0	6.9	9.0	11.9	4230	4.3	1.20	C_178:R_613	0.81
2000-02-08	2.2	7.2	11.0	13.6	4023	5.4	1.60	C_178:R_613	0.78
2000-02-09	0.8	1.9	5.5	12.7	4772	5.9	2.08	C_178:R_613	0.66
2000-02-10	8.4	3.0	7.0	10.6	8031	4.0	1.39	C_178:R_613	0.74
2000-02-11	0.0	1.4	3.3	8.3	6246	2.6	1.03	C_178:R_613	0.75
